sid_unique_ID,domain,company,address,city,state,address,country,phone,sid_name,annual_sales
27426453,,A G Hoteis E Turismo,Via Costeira Sn,Natal,RN,Via Costeira Sn,Brazil,+55 8432194131,HOTELS & MOTELS,"116,064,000"
26347338,,A G Martins ME,Manoel Barata 75,Rio Branco,AC,Manoel Barata 75,Brazil,0,"BUILDING CLEANING & MAINTNCE SVCS, NEC","144,976,000"
27457796,,A L G Terceirizacao E Servicos,Irma Daria Moreira 6,Cajamar,SP,Irma Daria Moreira 6,Brazil,+55 1122684580,"BUILDING CLEANING & MAINTNCE SVCS, NEC","198,640,000"
27448880,,A Mendes Terraplanagem Constr E Extr De Minerais,Sc 438 Sn,Gravatal,SC,Sc 438 Sn,Brazil,+55 4833012100,EXCAVATION WORK,"107,120,000"
27450760,,A N A Agricola Nova America,Loc Fazenda Palmares Sn,Nova America Da Colina,PR,Loc Fazenda Palmares Sn,Brazil,+55 4332651313,SUGARCANE & SUGAR BEETS,"365,248,000"
26352297,,A R M Engenharia,Prfa Luiza Medeiros 99,Joao Pessoa,PB,Prfa Luiza Medeiros 99,Brazil,0,"WATER, SEWER & UTILITY LINES","101,504,000"
26346093,,A T S Terceirizacao De MAO De Obra,Aria 169,Sao Paulo,SP,Aria 169,Brazil,+55 1155182543,"BUILDING CLEANING & MAINTNCE SVCS, NEC","144,768,000"
27448856,,A Vigilancia Servicos Particulares De Vigilancia,Ipuana 27,Feira De Santana,BA,Ipuana 27,Brazil,0,"DETECTIVE, GUARD & ARMORED CAR SERVICES","117,520,000"
27417124,,A Yoshii Engenharia E Construções,Maringá 1050,Londrina,PR,Maringá 1050,Brazil,+55 4333274896,"RESIDENTIAL CONSTRUCTION, NEC","374,400,000"
26353173,,A&G Locacao De MAO De Obra,Ulisses Caldas 272,Natal,RN,Ulisses Caldas 272,Brazil,0,TEMPORARY HELP SUPPLY SERVICES,"232,128,000"
26348254,,A&T Prestadora De Servicos Agricolas,Rio Branco 13,Barra Bonita,SP,Rio Branco 13,Brazil,+55 1436421427,CROP PLANTING & PROTECTING SERVICES,"160,992,000"
27461405,,A. Ferreira Filho-Prestacao De Servicos Terceirizados,K 8 54,Belem,PA,K 8 54,Brazil,0,"BUILDING CLEANING & MAINTNCE SVCS, NEC","353,600,000"
27452738,,A. Work Servicos Empresariais,Das Violetas 84,Barueri,SP,Das Violetas 84,Brazil,0,EMPLOYMENT AGENCIES,"212,576,000"
27427772,,A.B. Comércio De Insumos,João Xxiii 279,Santa Terezinha Itaipu,PR,João Xxiii 279,Brazil,+55 4535411352,FARMS SUPPLIES,"115,965,386"
27450388,,A.C. Comercial Importadora E Exportadora,Augusto Stresser 147,Curitiba,PR,Augusto Stresser 147,Brazil,+55 4121063305,"MACARONI, SPAGHETTI & NOODLES","104,000,000"
27438620,,A.T. Pissarra Locadora De Maquinas Equipamentos E Veiculos,Casa Do Ator 660,Sao Paulo,SP,Casa Do Ator 660,Brazil,0,"CONTRACTORS, INDUSTRIAL BUILDING, WRHSE","251,472,000"
27465361,,A3 Servicos Especializados,Dr Diogo De Faria 199,Sao Paulo,SP,Dr Diogo De Faria 199,Brazil,0,"BUILDING CLEANING & MAINTNCE SVCS, NEC","271,024,000"
26353351,,Aabc Ambiental Servico De Limpeza Sociedade Simples Ltda EPP,Dr Alvaro Ribeiro 312,Santana Do Parnaiba,SP,Dr Alvaro Ribeiro 312,Brazil,0,"SANITARY SERVICES, NEC","152,464,000"
27442793,,Aadvance Recursos Humanos,Platina 1843,Belo Horizonte,MG,Platina 1843,Brazil,0,"BUSINESS SERVICES, NEC","123,344,000"
27416303,,Abaete Prefeitura,Dr Amador Alvares 167,Abaete,MG,Dr Amador Alvares 167,Brazil,0,REGULATION & ADMINISTRATN OF UTILITIES,"180,336,000"
27451734,,Abano RJ Distribuidora,Francisco Sousa E Melo 1.590,Rio De Janeiro,RJ,Francisco Sousa E Melo 1.590,Brazil,+55 2121961100,COMPUTER EQUIPMENT & SOFTWARE,"318,841,161"
27414539,,Abare Prefeitura,Edesio Tolentino Sn,Abare,BA,Edesio Tolentino Sn,Brazil,0,"GOVERNMENT OFFICES, NEC","102,752,000"
27422168,,Abase Vigilancia E Seguranca Ostensiva,D Joaquim Silverio 755,Belo Horizonte,MG,D Joaquim Silverio 755,Brazil,0,"BUSINESS SERVICES, NEC","151,424,000"
27415557,,Abastecedora ABM,Sebastião Amoretti 1.116,Taquara,RS,Sebastião Amoretti 1.116,Brazil,+55 5130417020,"FUEL DEALERS, NEC","102,514,753"
27471378,,Abatedouro De Aves Itaquirai,Br 163 S º,Itaquirai,MS,Br 163 S º,Brazil,+55 6734761482,"BROILER, FRYER & ROASTER CHICKENS","166,400,000"
27430385,,ABC Transportes Coletivosvale DO Paraiba,Margarida 612,Taubate,SP,Margarida 612,Brazil,0,LOCAL & SUBURBAN TRANSIT,"126,256,000"
27425564,,Abcd Assessoria E Representacao EM Informatica E Servicos De,Goias 463,Sao Caetano Do Sul,SP,Goias 463,Brazil,+55 1142282417,"TELEPHONE COMMCTN, EXC RADIOTELEPHONE","171,392,000"
26345348,,Abelha Rainha Industria E Comercio De Cosmeticos,Br 153,Aparecida De Goiania,GO,Br 153,Brazil,+55 6240051850,"PERFUMES, COSMTICS, TOILET PREPARATIONS","114,192,000"
27448706,,ABF Engenharia Serviços E Comércio,José Ferrão 34,Paulista,PE,José Ferrão 34,Brazil,+55 8132368484,ENGINEERING SERVICES,"416,000,000"
27429646,,Abrange Comércio E Serviços,Guerino Lubiani 461,Piracicaba,SP,Guerino Lubiani 461,Brazil,+55 1921068100,"WAREHOUSING & STORAGE, GENERAL","378,976,000"
27416693,,Abre Campo Prefeitura,Sto Antonio 228,Abreu Campos,MG,Sto Antonio 228,Brazil,0,REGULATION & ADMINISTRATN OF UTILITIES,"126,880,000"
27413062,,Abreu E Lima Prefeitura Municipal,Dq De Caxias 924,Abreu De Lima,PE,Dq De Caxias 924,Brazil,0,REGULATION & ADMINISTRATN OF UTILITIES,"191,360,000"
27442849,,Abril Construcoes E Servicos,Km 4 Rod Lig Br 40,Esmeraldas,MG,Km 4 Rod Lig Br 40,Brazil,0,"HIGHWAY & STREET CONST, EXC ELEV HWYS","101,920,000"
26348369,,ABS Service Assessoria E Terceirizacao EM Recursos Humanos L,Joao Collino 59,Osasco,SP,Joao Collino 59,Brazil,+55 3534229702,EMPLOYMENT AGENCIES,"130,832,000"
27428240,,Absa-Aerolinhas Brasileiras,Aeroporto Intern. De Viracopos S °,Campinas,SP,Aeroporto Intern. De Viracopos S °,Brazil,+55 1921384400,"AIR TRANSPORTATION, NONSCHEDULED","326,486,747"
27457456,,Absoluta Seguranca Privada,Andaray 7,Sao Luis,MA,Andaray 7,Brazil,+55 9832687195,"DETECTIVE, GUARD & ARMORED CAR SERVICES","105,040,000"
26349543,,Absoluta Servicos Tecnicos De Higiene E Limpeza,Do Engenho D Agua 164,Rio De Janeiro,RJ,Do Engenho D Agua 164,Brazil,0,"BUILDING CLEANING & MAINTNCE SVCS, NEC","193,024,000"
27431295,,Academia Paulista Anchieta,Bela Vista 739,Sao Paulo,SP,Bela Vista 739,Brazil,+55 1129679000,"COLLEGES, UNIVERSITIES & PROF SCHOOLS","145,600,000"
27414412,,Acajutiba Prefeitura,Dr Aquinoel Borges 54,Acajutiba,BA,Dr Aquinoel Borges 54,Brazil,0,"GOVERNMENT OFFICES, NEC","112,736,000"
27650884,,Acao Assessoria De Cobranca,Afonso Pena 578,Belo Horizonte,MG,Afonso Pena 578,Brazil,0,"BUSINESS SERVICES, NEC","167,232,000"
27464370,,Acao Expressa Servicos Empresariais,Santos Pedroso 163,Porto Alegre,RS,Santos Pedroso 163,Brazil,0,"BUSINESS SERVICES, NEC","225,264,000"
27406509,,Acao RH,Blumenau 600,Joinvile,SC,Blumenau 600,Brazil,0,EMPLOYMENT AGENCIES,"158,080,000"
26351191,,Acao Social Arquidiocesana,Fr Sarafim 3200,Teresina,PI,Fr Sarafim 3200,Brazil,0,INDIVIDUAL & FAMILY SOCIAL SERVICES,"131,248,000"
27422490,,Acao Social Frei Gaspar,Ver Alceu De Carvalho 1461,Rio De Janeiro,RJ,Ver Alceu De Carvalho 1461,Brazil,0,"MEMBERSHIP ORGANIZATIONS, NEC","278,096,000"
27649978,,Acao Social Nossa Senhora De Fatima,Qnn 30 Sn,Ceilandia,DF,Qnn 30 Sn,Brazil,0,RELIGIOUS ORGANIZATIONS,"134,992,000"
27410207,,Acara Prefeitura,Sao Jose Sn,Acara,PA,Sao Jose Sn,Brazil,0,REGULATION & ADMINISTRATN OF UTILITIES,"248,768,000"
27412831,,Acari Prefeitura,Napoleao Antao Sn,Acari,RN,Napoleao Antao Sn,Brazil,0,"GOVERNMENT OFFICES, NEC","103,376,000"
27406815,,Aché Laboratórios Farmacêuticos,Presidente Dutra S º,Guarulhos,SP,Presidente Dutra S º,Brazil,+55 1126086000,PHARMACEUTICAL PREPARATIONS,"489,424,000"
27447156,,Acmav Administracao De Servicos,Antonio Da Silva Coelho 165,Salvador,BA,Antonio Da Silva Coelho 165,Brazil,0,EMPLOYMENT AGENCIES,"260,000,000"
27419782,,AÇO Cearense Comercial,Antônio Pompeu 1.900,Fortaleza,CE,Antônio Pompeu 1.900,Brazil,+55 8540111333,METAL SERVICE CENTERS & OFFICES,"164,124,096"
27458390,,Acoplation Andaimes,Manuel Euzébio Starling 600,Baldim,MG,Manuel Euzébio Starling 600,Brazil,+55 3130362959,HEAVY CONSTRUCTION EQUIPMENT RENTAL,"208,000,000"
26243691,,Acoplation Montagens E Manutencao,Emilio Vasconcelos 267,Baldim,MG,Emilio Vasconcelos 267,Brazil,0,MASONRY & OTHER STONE WORK,"162,240,000"
27407472,,Açotubo Indústria E Comércio,Majestic 465,Guarulhos,SP,Majestic 465,Brazil,+55 1124132000,METAL SERVICE CENTERS & OFFICES,"136,585,909"
27432641,,ACR Servicos Industriais,Nova Resende 320,Resende,RJ,Nova Resende 320,Brazil,+55 2433541175,EMPLOYMENT AGENCIES,"192,608,000"
27468753,,Acropole Servicos Terceirizados,Sao Sebastiao 52,Quatro Barras,PR,Sao Sebastiao 52,Brazil,0,"BUSINESS SERVICES, NEC","243,776,000"
27651437,,Acser Servicos Temporarios E Terceirizados,Afonso Sardinha 95,Sao Paulo,SP,Afonso Sardinha 95,Brazil,0,EMPLOYMENT AGENCIES,"400,608,000"
27434628,,Action Line Telemarketing DO,Paulista 1009,Sao Paulo,SP,Paulista 1009,Brazil,0,PHOTOCOPYING & DUPLICATING SERVICES,"398,944,000"
27433119,,Active Engenharia,Turmalinas 71,Diadema,SP,Turmalinas 71,Brazil,0,COMPUTER MAINTENANCE & REPAIR,"224,432,000"
13762023,,Açucareira Quatá,Xv De Novembro 865,Lencois Paulista,SP,Xv De Novembro 865,Brazil,+55 1432699000,"CANE SUGAR, EXC REFINING","312,000,000"
27459910,,Acucena Prefeitura,Benedito Valadares 23,Acucena,MG,Benedito Valadares 23,Brazil,0,"GOVERNMENT OFFICES, NEC","102,336,000"
27421079,,Ad'oro,De Acesso Sp 053/332,Varzea Paulista,SP,De Acesso Sp 053/332,Brazil,+55 1145968350,"BROILER, FRYER & ROASTER CHICKENS","104,000,000"
27406803,,Adami SA Madeiras,Nereu Ramos 196,Cacador,SC,Nereu Ramos 196,Brazil,+55 4935613200,PAPERBOARD MILLS,"378,560,000"
27460564,,Adapta-Servicos Temporarios,Sen Dantas 80,Rio De Janeiro,RJ,Sen Dantas 80,Brazil,0,EMPLOYMENT AGENCIES,"161,200,000"
27406311,,Adatex SA Industrial E Comercial,Marco Mehler 45,Jacarei,SP,Marco Mehler 45,Brazil,+55 1221272300,YARN SPINNING MILLS,"114,400,000"
27465440,,Adcon Administracao E Conservacao,Costa E Silva 371,Ribeirao Das Neves,MG,Costa E Silva 371,Brazil,+55 3125527505,TEMPORARY HELP SUPPLY SERVICES,"271,024,000"
26353531,,Adej Associacao Desportiva E De Educacao Juvenil,Silva Paulet 1670,Fortaleza,CE,Silva Paulet 1670,Brazil,0,ELEMENTARY & SECONDARY SCHOOLS,"104,624,000"
27425781,,Adeplan Servicos Temporarios,Dep Ivan Ferreira Do Amaral 175,Rio Negro,PR,Dep Ivan Ferreira Do Amaral 175,Brazil,0,TEMPORARY HELP SUPPLY SERVICES,"160,992,000"
27424239,,Adezan Indústria De Embalagens E Serviços,João Moreira Sales 835,Sao Paulo,SP,João Moreira Sales 835,Brazil,+55 1137824522,"PALLETS & SKIDS, WOOD","145,600,000"
27434240,,Adimax Consultoria De Pessoal,Cel Joaquim Antonio Dias 106,Sao Paulo,SP,Cel Joaquim Antonio Dias 106,Brazil,0,EMPLOYMENT AGENCIES,"146,848,000"
27414906,,Adiserv Assessoria E Servicos,Antonio Carlos Magalhaes 2501,Salvador,BA,Antonio Carlos Magalhaes 2501,Brazil,0,"BUSINESS CONSULTING SERVICES, NEC","167,856,000"
26346248,,Adminas Administracao E Terceirizacao De MAO De Obra,Itajuba 1945,Belo Horizonte,MG,Itajuba 1945,Brazil,+55 3130822300,TEMPORARY HELP SUPPLY SERVICES,"168,480,000"
27416892,,Administração DOS Portos De Paranaguá E Antonina.,Antônio Pereira 161,Paranagua,PR,Antônio Pereira 161,Brazil,+55 4134201100,"TRANSPORTATION SERVICES, NEC","147,888,000"
27441112,,Administradora Ipiranga,Bambui 940,Belo Horizonte,MG,Bambui 940,Brazil,0,"BUSINESS SERVICES, NEC","196,976,000"
27469315,,Admita-Recursos Humanos,Vsc De Maua 79,Londrina,PR,Vsc De Maua 79,Brazil,0,EMPLOYMENT AGENCIES,"129,584,000"
26348025,,Adriano Canabarro & CIA,Nacoes Unidas 2390,Novo Hamburgo,RS,Nacoes Unidas 2390,Brazil,+55 5130245706,EMPLOYMENT AGENCIES,"167,648,000"
26244429,,Adservi Administradora De Servicos,Matias Nicolau Hoffmann Sn,Sao Pedro De Alcantara,SC,Matias Nicolau Hoffmann Sn,Brazil,+55 4735254105,EMPLOYMENT AGENCIES,"108,160,000"
26350622,,Adtec Servicos Rurais S C Ltda EPP,Pedro Bigal 1778,Matao,SP,Pedro Bigal 1778,Brazil,0,CROP PLANTING & PROTECTING SERVICES,"205,920,000"
27417290,,Advance Indústria Têxtil,Pedro Gutierrez 228,Varzea Paulista,SP,Pedro Gutierrez 228,Brazil,+55 1145969300,SYNTHETIC & SILK BROADWOVN FABRIC MILLS,"166,400,000"
27466217,,AEL Engenharia,Do Contorno 4480,Belo Horizonte,MG,Do Contorno 4480,Brazil,+55 3132134683,"CONTRACTORS, INDUSTRIAL BUILDING, WRHSE","173,056,000"
27651758,,Aeropark Servicos,Dr Jesuino Marcondes Machado 2090,Campinas,SP,Dr Jesuino Marcondes Machado 2090,Brazil,0,"AIRPORTS, FLYING FIELDS & TERMINAL SVCS","169,728,000"
26343965,,Aerosat Servicos Auxiliares De Transporte Aereo,Area Especial 8,Brasilia,DF,Area Especial 8,Brazil,0,"AIRPORTS, FLYING FIELDS & TERMINAL SVCS","139,152,000"
27462986,,Aerosuporte,Senador Vitorino Freire 1,Sao Luis,MA,Senador Vitorino Freire 1,Brazil,0,"AIRPORTS, FLYING FIELDS & TERMINAL SVCS","160,160,000"
27432283,,Afamar Assessoria EM Recursos Humanos,Evaristo Da Veiga 55,Rio De Janeiro,RJ,Evaristo Da Veiga 55,Brazil,0,EMPLOYMENT AGENCIES,"497,536,000"
27462090,,Affinia Automotiva,Presidente Médici 939,Osasco,SP,Presidente Médici 939,Brazil,+55 1136028000,MOTOR VEHICLE PARTS & ACCESSORIES,"172,752,767"
27420851,,Afonso Claudio Prefeitura,Independencia Sn,Afonso Claudio,ES,Independencia Sn,Brazil,0,REGULATION & ADMINISTRATN OF UTILITIES,"278,512,000"
27428193,,Afonso França Engenharia E Comércio,Desembargador Paulo Passaláqua 146,Sao Paulo,SP,Desembargador Paulo Passaláqua 146,Brazil,+55 1155710666,"CONTRACTORS, INDUSTRIAL BUILDING, WRHSE","182,000,000"
27413506,,Afranio Prefeitura,Cel Clementino Coelho 203,Afranio,PE,Cel Clementino Coelho 203,Brazil,0,REGULATION & ADMINISTRATN OF UTILITIES,"159,744,000"
13707874,,1st South Packers and Movers,7483 Bansal Apartment,New Delhi,,7483 Bansal Apartment,Indonesia,+91 1123622023,"TRANSPORTATION SERVICES, NEC","104,416,000"
13708245,,5th Pillar,No 1 Circular India United India Colony,Chennai,,No 1 Circular India United India Colony,Indonesia,+91 4465273056,"CIVIC, SOCIAL & FRATERNAL ASSOCIATIONS","146,432,000"
13767673,,A and M Communications,501 B 5th Floor Palm Court Palm Court,Mumbai,,501 B 5th Floor Palm Court Palm Court,Indonesia,+91 2228884060,"PERSONAL SERVICES, MISC, NEC","312,000,000"
13764781,,A Direct,51 52 5th Floor,Ahmadabad,,51 52 5th Floor,Indonesia,+91 9825029658,"COMMERCIAL BANKS, NEC","125,008,000"
13765255,,A Malhotra,9:00 AM,Ludhiana,,9:00 AM,Indonesia,+91 1612401071,"ACCOUNTING, AUDITING & BOOKKEEPING SVCS","145,600,000"
13765256,,A Online Advertising Services,Plot No 76 70 Andhra Jyothi Building,Hyderabad,,Plot No 76 70 Andhra Jyothi Building,Indonesia,+91 4023558233,ADVERTISING AGENCIES,"104,000,000"
13708321,,A Shree Sales,Sarabha Nagar,Ludhiana,,Sarabha Nagar,Indonesia,+91 1612458582,PUMPS & PUMPING EQUIPMENT,"104,624,000"
13708634,,A To Z Creation,875 876 Nai Sarak,New Delhi,,875 876 Nai Sarak,Indonesia,+91 1123240086,THROWING & WINDING MILLS,"104,208,000"
13708706,,A To Z Outsourcing,6 3 596/63/8/2,Hyderabad,,6 3 596/63/8/2,Indonesia,+91 4023307164,"GIFT, NOVELTY & SOUVENIR SHOPS","105,040,000"
13707881,,A UNI Packers and Movers,7530 Galaxy Appartments,New Delhi,,7530 Galaxy Appartments,Indonesia,+91 1123624060,"TRANSPORTATION SERVICES, NEC","104,208,000"
13764050,,1 Goel Super Market,9&10 Ardde Shopping Complex Pashan,Pune,,9&10 Ardde Shopping Complex Pashan,Indonesia,+91 2025882676,DEPARTMENT STORES,"167,232,000"
22165055,,22nd Miles,D,Noida,,D,Indonesia,+91 1202422316,"PIECE GOODS, NOTIONS & DRY GOODS","312,000,000"
13707875,,3 Star Packers & Movers,Pocket H 146 A,New Delhi,,Pocket H 146 A,Indonesia,+91 1122121088,"TRANSPORTATION SERVICES, NEC","104,000,000"
22145516,,3E Energy Systems,Shop No 4 Sai Chambers,Navi Mumbai,,Shop No 4 Sai Chambers,Indonesia,+91 2227564521,SWITCHING & TERMINAL SERVICES,"104,000,000"
10427251,,3M,Concorde Block Ub City,Bangalore,,Concorde Block Ub City,Indonesia,+91 8066595759,ADHESIVES & SEALANTS,"332,176,000"
13707876,,7 Hills Petroleum,57/2 57/2 Ramasamy Avenue,Chennai,,57/2 57/2 Ramasamy Avenue,Indonesia,+91 4424914072,PUMPS & PUMPING EQUIPMENT,"104,000,000"
14417250,,7 UP Jindal Metals & Alloys,N G Road,New Delhi,,N G Road,Indonesia,+91 1125928038,STEEL MILLS & BLAST FURNACES,"124,800,000"
13708144,,A Free Look,Lakshmi Complex,Coimbatore,,Lakshmi Complex,Indonesia,+91 4222234879,"CLOTHING & ACCESSORY STORES, MEN & BOYS","141,856,000"
13708934,,A One Electrostat,104 Eros Appartment,New Delhi,,104 Eros Appartment,Indonesia,+91 1126463717,PHOTOCOPYING & DUPLICATING SERVICES,"124,800,000"
13708874,,A Seetharam Naidu & Sons,No 24 Thambu Chetty Street,Chennai,,No 24 Thambu Chetty Street,Indonesia,+91 4425244519,FREIGHT TRANSPORTATION SERVICES,"104,832,000"
13707882,,A-1 Cargo Movers,T R T Quarters,Hyderabad,,T R T Quarters,Indonesia,+91 4027616232,"TRANSPORTATION SERVICES, NEC","104,000,000"
14439471,,A-Future International,1-Apr,Mumbai,,1-Apr,Indonesia,+91 2223898829,METAL SERVICE CENTERS & OFFICES,"208,000,000"
22162687,,A-Tex Fashions,99 A Kalarampatty Main Road,Salem,,99 A Kalarampatty Main Road,Indonesia,+91 4272468447,"NARROW FABRIC MILLS, COTTON, WOOL, ETC","135,200,000"
18518220,,A.L. Iron & Steels,1 Kabir Road,Kolkata,,1 Kabir Road,Indonesia,+91 9831670248,IRON & STEEL FORGINGS,"109,801,004"
13708851,,A1 Matheswara Lorry Service,Thomas Street,Coimbatore,,Thomas Street,Indonesia,+91 4222394402,"TRANSPORTATION SERVICES, NEC","104,000,000"
14417560,,A2Z Maintenance & Engineering Services,Plot No. 44 Sector 32,Gurgaon,,Plot No. 44 Sector 32,Indonesia,+91 1244517600,"WATER, SEWER & UTILITY LINES","241,528,749"
13708719,,AA Overseas Express,Ug 19a Jyoti Shikhar Building,New Delhi,,Ug 19a Jyoti Shikhar Building,Indonesia,+91 1125557029,"COURIER SERVICES, EXC BY AIR","124,800,000"
13767861,,Aakruti Investments,19140 2nd Floor Rajan House,Mumbai,,19140 2nd Floor Rajan House,Indonesia,+91 2224222295,"BUSINESS SERVICES, NEC","104,000,000"
13764020,,Aarini the Design Studio,Laxmi Road,Pune,,Laxmi Road,Indonesia,+91 2024473018,"PHOTOGRAPHIC STUDIOS, PORTRAIT","178,880,000"
22145593,,Aark Overseas,B 32 E 12/895,Ludhiana,,B 32 E 12/895,Indonesia,+91 1613293982,"BRAS, GIRDLES & ALLIED GARMENTS","104,000,000"
13764021,,Aarthy Careers,28 24 New Temple Hudco,Hosur,,28 24 New Temple Hudco,Indonesia,+91 4344223630,IRON & STEEL FORGINGS,"167,232,000"
13688653,,Aarvee Waxpol Tools,116 D 1 Ashirwad,New Delhi,,116 D 1 Ashirwad,Indonesia,+91 1126510664,HAND & EDGE TOOLS,"114,400,000"
22165227,,Aarveem International,23 & 23 A,Chennai,,23 & 23 A,Indonesia,+91 4426641012,"CLOTHING & FURNISHINGS, MEN'S & BOYS'","104,000,000"
14417251,,Aasia Industries Technologies,August Kranti Marg,Mumbai,,August Kranti Marg,Indonesia,+91 2223684673,"BUSINESS SERVICES, NEC","104,000,000"
13762917,,Aathava Garments,2/166 A,Coimbatore,,2/166 A,Indonesia,+91 4222565716,"BELTS, APPAREL","124,800,000"
14438768,,AB Hotels,National Hwy,New Delhi,,National Hwy,Indonesia,+91 1126779191,HOTELS & MOTELS,"137,280,000"
13688338,,ABB Global Industries and Services,Bhoruka Tech Park Block 1 Whitefield Road,Bangalore,,Bhoruka Tech Park Block 1 Whitefield Road,Indonesia,+91 8042069950,MAGNETIC & OPTICAL RECORDING MEDIA,"143,665,375"
13709038,,Abbas Transport,15 1 414,Hyderabad,,15 1 414,Indonesia,+91 4024614476,"TRANSPORTATION SERVICES, NEC","104,000,000"
13708082,,Abbimanyu Super Market,No 3/211,Chennai,,No 3/211,Indonesia,+91 4422583761,DEPARTMENT STORES,"167,024,000"
27499339,,ABC,121 Block C,Kolkata,,121 Block C,Indonesia,+91 3325749589,"TRANSPORTATION SERVICES, NEC","102,752,000"
22165001,,ABC Exports,43 Sangram Colony,Jaipur,,43 Sangram Colony,Indonesia,+91 1412372085,LEATHER TANNING & FINISHING,"166,400,000"
27499815,,ABC Paper,1st Floor,Chandigarh,,1st Floor,Indonesia,+91 1722548140,PAPER MILLS,"260,000,000"
13707686,,Abdul Khadar A S M,76 76 Chamiers Road,Chennai,,76 76 Chamiers Road,Indonesia,+91 4424350604,PETROLEUM & PETROLEUM PRODUCTS,"166,400,000"
18560119,,ABG Haldia Bulk Terminals,Ground Floor Bhupati Chambers,Mumbai,,Ground Floor Bhupati Chambers,Indonesia,+91 2266563000,"BUSINESS SERVICES, NEC","129,792,000"
13757263,,ABG Shipyard,4th & 5th Floor Bhupati Chambers,Mumbai,,4th & 5th Floor Bhupati Chambers,Indonesia,+91 2266563000,SHIP BUILDING & REPAIRING,"436,245,810"
22165253,,Abhay Engineering,Vannier Street,Chennai,,Vannier Street,Indonesia,+91 4425226926,INDUSTRIAL MACHINERY & EQUIPMENT,"197,600,000"
13766553,,Abhi-Man Steels,2nd Floor Office No 18 C 47 Raja Bahadur Mansion,Mumbai,,2nd Floor Office No 18 C 47 Raja Bahadur Mansion,Indonesia,+91 2222610550,"STEEL WIREDRAWING, NAILS & SPIKES","152,464,000"
18498207,,Abhijeet Infrastructure,39 Ambazari Layout,Nagpur,,39 Ambazari Layout,Indonesia,+91 7122249905,IRON ORES,"104,000,000"
13764023,,Abhijit Industries & Electroplaters,J 519 Midc Bhosari,Pune,,J 519 Midc Bhosari,Indonesia,+91 2027477986,"PLATING, POLISHING, ANODIZING, COLORING","125,424,000"
13764025,,Abhishek Agro Industries,32a New Delhi Road,Meerut,,32a New Delhi Road,Indonesia,+91 1212513804,FARMS SUPPLIES,"167,440,000"
14439132,,Abhishek Corporation,Gat No:148 Tamgaon,Kolhapur,,Gat No:148 Tamgaon,Indonesia,+91 2312676191,YARN SPINNING MILLS,"109,616,000"
13762988,,Abhyudaya Coop Bank,K K Towers,Mumbai,,K K Towers,Indonesia,+91 2224140963,"COMMERCIAL BANKS, NEC","393,328,000"
13708217,,Abinex Services,No 19/11,Chennai,,No 19/11,Indonesia,+91 4428589292,"COURIER SERVICES, EXC BY AIR","124,800,000"
18503545,,Abir Infrastructure,143 144 Udyog Vihar,Gurgaon,,143 144 Udyog Vihar,Indonesia,+91 1244630800,"HEAVY CONSTRUCTION, NEC","187,761,802"
13762999,,ABP,Prafulla Sarkar Street,Kolkata,,Prafulla Sarkar Street,Indonesia,+91 3322600239,PERIODICAL PUBLISHING & PRINTING,"291,200,000"
26322977,,Abraham Thomas,3rd Floor South Square Panampilly Nagar,Ernakulam,,3rd Floor South Square Panampilly Nagar,Indonesia,+91 4842317528,"ACCOUNTING, AUDITING & BOOKKEEPING SVCS","110,240,000"
18503763,,ABT,4th Floor Sakthi Sugars Building,Coimbatore,,4th Floor Sakthi Sugars Building,Indonesia,+91 4224333666,MOTOR VEHICLE SUPPLIES & NEW PARTS,"140,468,380"
14412884,,ABT Industries,'new No 90 Old No 475',Coimbatore,,'new No 90 Old No 475',Indonesia,+91 4222233981,AUTOMOBILES & OTHER MOTOR VEHICLES,"332,800,000"
22164974,,Acalta Trading,P 2 Ground Floor,Kolkata,,P 2 Ground Floor,Indonesia,+91 3322262304,"ALUMINUM SHEET, PLATE & FOIL","197,600,000"
18498362,,ACB,7th Floor Corporate Tower,Gurgaon,,7th Floor Corporate Tower,Indonesia,+91 1242419000,COAL MINING SERVICES,"148,531,686"
22165228,,Accel Automation,75,Chennai,,75,Indonesia,+91 4423741856,COMPUTER PROGRAMMING SERVICES,"374,400,000"
13767992,,Accelrys,Elite House,Bangalore,,Elite House,Indonesia,+91 8025216561,COMPUTER PROGRAMMING SERVICES,"196,352,000"
13767737,,Acclaris Business Solutions,1st Floor Plot 53 Block Dn Stpz Building,Kolkata,,1st Floor Plot 53 Block Dn Stpz Building,Indonesia,+91 3323673458,"BUSINESS SERVICES, NEC","124,800,000"
22145591,,Accord Metropolitan,35 36 37,Chennai,,35 36 37,Indonesia,+91 4428161000,HOTELS & MOTELS,"124,800,000"
14417252,,Accurate Turners,73 M,Gurgaon,,73 M,Indonesia,+91 1242370500,FABRICATED STRUCTURAL METAL,"104,000,000"
14438698,,Ace Airways,B 2 Ace Airways Pvt Ltd,New Delhi,,B 2 Ace Airways Pvt Ltd,Indonesia,0,"AIR TRANSPORTATION, SCHEDULED","104,000,000"
13764028,,Ace Communication & Allied Services,Shop No 17 Suraj Apartment,Pune,,Shop No 17 Suraj Apartment,Indonesia,+91 2064197860,PHOTOCOPYING & DUPLICATING SERVICES,"125,424,000"
